5.343961818199405300e-12,5.462925684734942777e-12,5.591301293489392421e-12
5.352223005072875850e-12,5.473325785654292730e-12,5.592382893576663960e-12
5.418261759398967925e-12,5.537561294927106914e-12,5.660855031258682502e-12
5.397523140243665196e-12,5.517092858953187573e-12,5.643532949989316094e-12
5.373389233565006862e-12,5.493093393343917441e-12,5.620759066515823577e-12
5.376761102321436780e-12,5.496664755300084693e-12,5.625963236943753998e-12
5.358472346395082297e-12,5.477817852095334672e-12,5.604154293403773579e-12
5.381314751445875899e-12,5.500444284073369161e-12,5.626965907112868592e-12
5.395470528690715639e-12,5.513546216806552991e-12,5.639769467408184411e-12
5.400313442954773890e-12,5.518078181887542399e-12,5.638977999822269993e-12
5.481896620668225140e-12,5.599946721612791833e-12,5.720747226628519755e-12
5.433176044483678524e-12,5.553190719764788952e-12,5.674958766799242937e-12
5.430751768426000936e-12,5.550189648151349076e-12,5.679422210302931262e-12
5.414230262040797825e-12,5.534156466424633436e-12,5.656545544463487118e-12
5.463461714289019611e-12,5.582756045646730669e-12,5.709528336228508749e-12
5.430028388736518608e-12,5.551925672669932865e-12,5.676070290866475077e-12
5.415474058773073196e-12,5.537587315779246566e-12,5.659587382078612450e-12
5.451471739303936914e-12,5.573963166027873228e-12,5.690957687737308035e-12
5.438574503940918348e-12,5.557035734349291545e-12,5.680837310978459342e-12
5.447193911212178108e-12,5.568816675155519036e-12,5.687256655201311517e-12
5.428014374780909534e-12,5.548159588003587217e-12,5.667338126569276824e-12
5.448916925304692072e-12,5.566068005807833785e-12,5.687888528227436069e-12
5.485134482036135850e-12,5.601153655471202697e-12,5.726258876792567065e-12
5.451980446963267113e-12,5.572347271110000833e-12,5.699323825381075181e-12
5.393368043837831749e-12,5.514696338471125614e-12,5.641099566633389628e-12
5.353555706383295032e-12,5.474074752515045716e-12,5.599637507153198968e-12
5.375133498020101541e-12,5.497007796867459106e-12,5.616443941869331269e-12
5.399191944227554885e-12,5.519828951555671992e-12,5.645991486835644224e-12
5.369597128046521561e-12,5.490954912978907032e-12,5.618500022869232779e-12
5.365553053943150630e-12,5.485439793367907768e-12,5.612953678235665933e-12
5.376370355858473005e-12,5.498338329773533317e-12,5.625268480191625287e-12
5.343180758954346743e-12,5.466434596645974864e-12,5.591147336780899479e-12
5.314494937874725267e-12,5.434549511795783161e-12,5.559565828539003718e-12
5.348761798057433126e-12,5.466373881324315676e-12,5.595803768271290224e-12
5.364516122985385493e-12,5.482427012371005048e-12,5.613425089340262630e-12
5.332135774582802412e-12,5.451286991253745384e-12,5.578802610844979526e-12
5.357406792499963544e-12,5.478164796790530033e-12,5.600523083487685128e-12
5.342596157142942559e-12,5.464749746469932390e-12,5.585289609283394796e-12
5.346952047791120322e-12,5.465951042477046329e-12,5.590812968830904950e-12
5.332954130382594471e-12,5.450288657893320732e-12,5.577759608355048471e-12
5.371631525002973362e-12,5.489478229619981775e-12,5.616023705107275887e-12
5.371689204558549591e-12,5.490324340995389463e-12,5.618887299885244602e-12
5.386772191501298934e-12,5.506045706177298271e-12,5.632371739144881317e-12
5.355922302885396391e-12,5.473897377039627088e-12,5.602009741506597251e-12
5.353277283265400754e-12,5.473108077858057641e-12,5.599904654568499396e-12
5.332786729567162709e-12,5.453890811191186572e-12,5.586914177818647076e-12
5.310307749084586249e-12,5.428026084164372378e-12,5.560240202290289702e-12
5.321216557663266400e-12,5.438777900268476628e-12,5.571109545909891381e-12
5.317603562343675705e-12,5.436643756712156161e-12,5.566549825253286343e-12
5.301432036419750915e-12,5.419212387863803215e-12,5.550099008849729287e-12
5.298129556602360068e-12,5.417044417199701201e-12,5.549559076167831506e-12
5.283131571109933589e-12,5.402266307907854781e-12,5.530932916525399534e-12
5.326419860729458833e-12,5.445626588551633063e-12,5.576754769781588905e-12
5.304966535502053659e-12,5.426354244414399730e-12,5.553895017496035535e-12
5.297622149985636852e-12,5.417959483833278966e-12,5.547541592765270480e-12
5.327935575366593568e-12,5.448727840445810600e-12,5.570325884579618858e-12
5.358771586194688297e-12,5.479889545606519974e-12,5.602380972330456288e-12
5.378932976113359743e-12,5.499902616667995403e-12,5.623368957985430683e-12
5.384232990013337883e-12,5.508670776477320175e-12,5.621998960120277999e-12
5.417361004234066968e-12,5.542441072065029672e-12,5.658449403478371664e-12
5.374598769508631690e-12,5.498257231451031402e-12,5.617722866751995170e-12
5.384447228362621019e-12,5.507639917051720957e-12,5.630274892143294352e-12
5.400049764986425416e-12,5.523049465688822934e-12,5.645817580807177549e-12
5.350490883682113008e-12,5.472726005012473749e-12,5.600883905970688303e-12
5.317577107810667059e-12,5.439607965451731530e-12,5.566735006984346867e-12
5.329548434518383004e-12,5.453086333179202327e-12,5.577393148020748370e-12
5.316006315703170060e-12,5.440929391059556863e-12,5.564227897880691387e-12
5.287279294940994134e-12,5.410460274246631229e-12,5.532180616385495853e-12
5.336875472800040043e-12,5.458305682437547546e-12,5.581791105713218570e-12
5.325500023606322131e-12,5.445363344264153582e-12,5.572401047537756114e-12
5.349154712924741872e-12,5.471243250121382573e-12,5.594116749690902779e-12
5.354185411005074613e-12,5.476233615880898853e-12,5.604889816157587745e-12
5.329465167791536118e-12,5.455502369300369025e-12,5.579419738721558275e-12
5.332163963839287035e-12,5.460014818742253695e-12,5.578297372632601281e-12
5.337865132543084812e-12,5.461985030930094354e-12,5.588241674958638328e-12
5.307482751903958018e-12,5.431444790454653671e-12,5.554874268898224443e-12
5.313059887879223453e-12,5.441301489245153888e-12,5.557263850486382495e-12
5.292113535587672501e-12,5.419898904679421037e-12,5.541194239566671342e-12
5.255402016346444327e-12,5.379817685086107915e-12,5.505348347339955595e-12
5.275736878612713454e-12,5.403613754367819766e-12,5.524497959791263568e-12
5.328572652563146050e-12,5.455270350035457128e-12,5.580831803631003396e-12
5.278438276745678337e-12,5.401061542453788888e-12,5.529999201614455018e-12
5.318059794617857605e-12,5.441428124058900195e-12,5.565954381420157304e-12
5.306183010339582395e-12,5.434097616330291203e-12,5.551619927657291953e-12
5.366562229325300137e-12,5.489890660126395261e-12,5.607010949287838386e-12
5.415208646081248745e-12,5.541576312412255234e-12,5.653807717137526723e-12
5.359770786916850938e-12,5.486372207236245302e-12,5.603515481483745120e-12
5.390921650055835457e-12,5.519972933604178067e-12,5.631876041911620945e-12
5.280366421889226558e-12,5.394401505348644932e-12,5.511589015044782158e-12
5.369658277049049744e-12,5.499020509780461197e-12,5.620823251284434718e-12
5.368783542736288439e-12,5.497722936620430545e-12,5.612616274519588444e-12
5.341919614987311604e-12,5.478049871360246570e-12,5.583724888708063716e-12
5.319978398782287954e-12,5.450763104764000389e-12,5.564132054408643668e-12
5.335775224435401753e-12,5.468377053258199894e-12,5.582165805984029561e-12
5.298273104969997149e-12,5.428063814399974873e-12,5.543919056466561912e-12
5.355165096088132515e-12,5.485714313357981098e-12,5.598422767039146208e-12
5.324220665042789236e-12,5.450270443296822975e-12,5.569614214273599373e-12
5.309228317401659680e-12,5.429469374096385081e-12,5.553920604667306193e-12
5.287704302192608452e-12,5.408461872802305948e-12,5.535959711477911327e-12
5.313459741640436107e-12,5.433334771681730402e-12,5.557187088972570521e-12
5.347681499012768569e-12,5.469297757743074584e-12,5.592919790492478782e-12
5.329709763801648847e-12,5.452535124794710697e-12,5.572678169613043409e-12
5.389729027666101402e-12,5.511523962914433028e-12,5.627918270301179859e-12
5.404269913522607993e-12,5.527852481312933719e-12,5.650215538499647749e-12
5.354217069708511190e-12,5.478441918865817328e-12,5.604496467609410004e-12
5.320461085589478500e-12,5.447022607268925398e-12,5.569978939884423497e-12
5.317191565518131213e-12,5.433587607628354021e-12,5.561120140773478937e-12
5.234129102360540742e-12,5.337444028419291442e-12,5.471374655424687816e-12
5.278410521170062708e-12,5.376183439403936504e-12,5.504328329936081232e-12
5.332673538860355222e-12,5.419449177618274049e-12,5.543498819704506531e-12
5.444830350476159708e-12,5.560718118607921312e-12,5.691017535697229235e-12
5.408938921758199569e-12,5.530956335292325221e-12,5.658794179769222055e-12
5.526047067855310857e-12,5.648227979077047323e-12,5.771176071756034531e-12
5.459382078354391155e-12,5.584696333854610728e-12,5.701754606651787682e-12
5.436216147375327878e-12,5.554267115681632561e-12,5.677604220100107568e-12
5.382287931315898888e-12,5.502085332481643221e-12,5.627805946956110361e-12
5.355159891917704584e-12,5.476450889996264948e-12,5.601223911771979758e-12
5.370934599846499680e-12,5.488505917111696775e-12,5.610399731598159079e-12
5.293139624523712783e-12,5.386008045810131151e-12,5.511446767719752060e-12
5.271635558634635288e-12,5.359217410128014336e-12,5.494219662560695383e-12
5.348272606037207666e-12,5.430857586558035521e-12,5.566830850456394586e-12
5.554571993332535484e-12,5.684828476015812981e-12,5.812623819767548383e-12
5.429009238694382233e-12,5.562228629074628117e-12,5.684632885943896596e-12
5.339887820116073769e-12,5.472423295765915796e-12,5.587690466574146697e-12
5.313251141142449896e-12,5.443819440370534224e-12,5.567022971081359017e-12
5.291461279560705222e-12,5.421795391119532681e-12,5.540630454436978880e-12
5.338156132406179921e-12,5.468253020529667552e-12,5.574664861673905847e-12
5.318880752502863629e-12,5.447615882697709466e-12,5.561377313528792499e-12
5.310191956292564797e-12,5.434190424036255962e-12,5.557755210910952925e-12
5.309795138297435102e-12,5.433226351464481851e-12,5.558222718887728675e-12
5.266662973790747770e-12,5.389626245300149776e-12,5.520256560892500275e-12
5.270721359362795511e-12,5.394647836082233638e-12,5.524536123707735058e-12
5.282148850260792727e-12,5.406326861884247492e-12,5.533816026942472988e-12
5.328885336469690870e-12,5.448202219232589627e-12,5.573292261723539198e-12
5.359498435331122579e-12,5.479023484911138553e-12,5.601152788109464709e-12
5.329162458544978165e-12,5.450299066234176593e-12,5.580018218320770274e-12
5.291036272309090904e-12,5.414569834161220285e-12,5.544443376637175902e-12
5.300173928218798736e-12,5.422010496830553805e-12,5.549332694754216533e-12
5.357506105418963216e-12,5.477662160663365754e-12,5.603464307141203804e-12
5.393852899049367267e-12,5.512341451352487098e-12,5.640944308882289704e-12
5.365021794878632733e-12,5.484931519389446564e-12,5.614623783262162604e-12
5.374204119917846967e-12,5.490110102646106327e-12,5.619931169736913645e-12
5.326554301798847035e-12,5.447768538363595425e-12,5.578586637772220413e-12
5.363848254447134423e-12,5.486573868840327606e-12,5.618038586424622949e-12
5.311616597947210749e-12,5.428112386657302224e-12,5.560699036649685567e-12
5.358515280801112723e-12,5.474462896892795527e-12,5.604070592996057698e-12
5.361045374990824897e-12,5.479051240486754182e-12,5.611931926108315594e-12
5.334228284775699436e-12,5.452457062238291741e-12,5.585902834032152597e-12
5.347703616737087273e-12,5.466745112148174712e-12,5.597996025064055914e-12
5.355507703974637934e-12,5.474580424408292956e-12,5.607932521134451065e-12
5.332270215652190615e-12,5.451374161108413219e-12,5.582602522619106722e-12
5.370877787652661439e-12,5.486784204061789794e-12,5.615547957193989248e-12
5.378380900367130124e-12,5.495837292202043756e-12,5.624694720401945958e-12
5.401132666116303938e-12,5.515692503427205295e-12,5.648668165159076437e-12
5.375211994257389492e-12,5.489396697616610865e-12,5.622699788404572629e-12
5.350129627518240838e-12,5.462629047020550743e-12,5.595256463014619541e-12
5.402072886240283367e-12,5.512439463228879788e-12,5.647031887240361314e-12
5.427408088926055640e-12,5.541067171072056041e-12,5.673449123694274121e-12
5.408831802583558002e-12,5.520910551642943531e-12,5.653671541344662543e-12
5.407763646603225283e-12,5.519681933741082958e-12,5.651587271088276410e-12
5.434650125757389816e-12,5.546752293583701032e-12,5.679552748244498517e-12
5.416632420374156709e-12,5.530275456328004324e-12,5.661334248618921094e-12
5.426659555746171648e-12,5.538540980010164816e-12,5.670740786667405331e-12
5.415209079762117739e-12,5.526620393964121192e-12,5.658743872788418727e-12
5.396360008153022747e-12,5.509257113012200335e-12,5.639448543565128702e-12
5.450881499641235806e-12,5.560093618156569661e-12,5.689847031031813884e-12
5.432540702010602018e-12,5.545372321058561482e-12,5.677195259040646036e-12
5.449565278203838403e-12,5.564656808260126652e-12,5.696053004267120912e-12
5.412407501348415195e-12,5.525833263186896716e-12,5.657704773426308620e-12
5.453022582091460180e-12,5.567666987171815407e-12,5.700191620799932579e-12
5.420014263790573494e-12,5.536357396834779010e-12,5.667799129333017660e-12
5.425417493737372254e-12,5.540707649631659848e-12,5.673590503657566231e-12
5.441978898762522832e-12,5.555953266900282017e-12,5.687418418165446354e-12
5.459862163076367736e-12,5.573870792002777463e-12,5.708437195162119338e-12
5.409894754393462790e-12,5.524441581278294322e-12,5.655927115544301387e-12
5.459315725181435042e-12,5.574491389326308166e-12,5.706701170643535548e-12
5.424344567267480599e-12,5.538148932504594057e-12,5.669975339933630565e-12
5.461383515564799396e-12,5.576320221550856715e-12,5.708158338363356066e-12
5.442406074418482120e-12,5.557129409416994292e-12,5.690055197848931101e-12
5.431718009402120018e-12,5.547562843127851195e-12,5.679696296612135598e-12
5.448914756900347101e-12,5.563869243802033182e-12,5.694743721723627417e-12
5.472640136200412897e-12,5.588070371015385618e-12,5.719076687921154090e-12
5.429721776362139707e-12,5.545486379127106957e-12,5.678509312073698467e-12
5.418489875536058875e-12,5.534266187684488969e-12,5.668172962242090662e-12
5.410740432088001484e-12,5.528001667531867724e-12,5.661246645083384266e-12
5.408447127652760145e-12,5.522962729515024094e-12,5.655385881819796623e-12
5.440679590879016203e-12,5.556412968621415871e-12,5.688685633664647412e-12
5.409654061511171008e-12,5.526482917128650030e-12,5.658628079996397275e-12
5.389827473223363086e-12,5.504611523543534446e-12,5.640381391114335230e-12
5.390508352187683982e-12,5.507975586044322469e-12,5.642982608966562452e-12
5.363872974256667092e-12,5.480400421670195144e-12,5.615503721745351839e-12
5.322476834268563550e-12,5.440120576238882677e-12,5.572789625596374918e-12
5.360282964023133090e-12,5.477408023674135151e-12,5.611927589299625652e-12
5.353357514226164682e-12,5.470162517395849022e-12,5.603271319154501384e-12
5.371007891913359700e-12,5.487476358728704540e-12,5.622506800417870210e-12
5.375366384646751428e-12,5.491271066332403805e-12,5.625357818450638092e-12
5.353331059693156035e-12,5.468933465813119454e-12,5.601221743367634787e-12
5.371884360949596982e-12,5.488404869469221126e-12,5.622303837771180923e-12
5.331254101376137200e-12,5.446995285374178764e-12,5.583019289934210150e-12
5.357008239781357872e-12,5.471275776186557138e-12,5.605686487913930094e-12
5.375167325127883089e-12,5.488848091317333200e-12,5.619920327715188790e-12
5.434645788948699874e-12,5.548249359943469017e-12,5.678621201737898971e-12
5.410486728779639876e-12,5.526428273339156760e-12,5.658135418529219862e-12
5.387726723093955172e-12,5.502195921103236742e-12,5.634046180980067930e-12
5.400521609771891107e-12,5.516643565572909580e-12,5.651068588768959344e-12
5.354823789244234078e-12,5.470497319026712546e-12,5.603232287876291906e-12
5.416295884019817208e-12,5.533185021278086424e-12,5.665687103501015898e-12
5.390630216511871353e-12,5.506986359982146695e-12,5.641418322072100366e-12
5.384787667844781467e-12,5.501375396899099712e-12,5.634741371413065636e-12
5.389185191856382673e-12,5.505002270006498222e-12,5.636444436185605866e-12
5.395389864049082718e-12,5.510883849951797586e-12,5.642499922159371906e-12
5.449238282828616775e-12,5.564172820410329123e-12,5.694344735324152751e-12
5.398777345316796428e-12,5.514263524963869401e-12,5.645497524325859828e-12
5.401349506550801038e-12,5.517387761944103630e-12,5.649977447702569933e-12
5.373758295984520927e-12,5.491936766466309905e-12,5.625157891570031765e-12
5.334141548601900595e-12,5.454992360598431844e-12,5.588282874641192777e-12
5.324226302894086160e-12,5.442185330856164072e-12,5.575584265116173555e-12
5.342316866663310293e-12,5.458833905735982484e-12,5.591781378211369002e-12
5.350080621580044493e-12,5.465028169587826667e-12,5.593003057219325669e-12
5.397892202663179262e-12,5.511105027194984629e-12,5.638595926976686101e-12
5.397229538295356122e-12,5.511595953938686065e-12,5.640986375926582141e-12
5.354815982988592182e-12,5.472062906963781614e-12,5.603668570830500073e-12
5.367080477963748208e-12,5.485172212271738346e-12,5.618881662033947677e-12
5.323147304892028586e-12,5.441769430902798632e-12,5.573524714669320090e-12
5.341946069520320250e-12,5.462316363114005924e-12,5.593704752865358287e-12
5.323549760738455205e-12,5.442275970157783860e-12,5.574283656190059943e-12
5.329295164890890391e-12,5.448187040402174830e-12,5.580306616098651418e-12
5.332111054773269743e-12,5.450633000503302128e-12,5.582598619491285774e-12
5.312941926682857030e-12,5.433153493078490825e-12,5.567610174977977167e-12
5.295188766629710386e-12,5.414451439283984868e-12,5.546527646893562036e-12
5.284565320062828420e-12,5.404818086141016664e-12,5.534424914882540847e-12
5.296233503843117418e-12,5.417054391859688067e-12,5.543506625960148426e-12
5.300342630076837480e-12,5.420470496064755395e-12,5.546675965750758053e-12
5.323608307655769423e-12,5.443142464534034275e-12,5.566407577928256245e-12
5.332665732604713327e-12,5.453039929326219948e-12,5.580879942207461752e-12
5.301386933609375518e-12,5.422447647146499961e-12,5.544565674642232267e-12
5.279715033223997267e-12,5.399302966530017400e-12,5.524928604894174811e-12
5.294843122977122007e-12,5.412718884212353032e-12,5.542863910912299019e-12
5.301096367427149403e-12,5.418678526714071353e-12,5.546143405643633173e-12
5.317395829207427482e-12,5.437871507252278747e-12,5.559961779172395424e-12
5.316711480796154632e-12,5.440102361642384921e-12,5.550782489899264149e-12
5.365654101585626279e-12,5.487886187149904060e-12,5.599030787617476079e-12
5.361529796521491420e-12,5.482233157022564640e-12,5.598366388526176962e-12
5.370235506285681026e-12,5.486810224913929446e-12,5.616442207145855292e-12
5.313955438873696480e-12,5.431411830708610111e-12,5.563073873088297816e-12
5.337032031593746950e-12,5.457355921334450244e-12,5.583883615906115594e-12
5.292827807978905952e-12,5.414207710635610127e-12,5.540423588662468646e-12
5.352917761825004561e-12,5.481754373343195041e-12,5.584113466766682521e-12
5.334804646650592730e-12,5.456469043957357101e-12,5.571001125692642830e-12
5.375358144710240538e-12,5.494342827927489736e-12,5.616018500936847957e-12
5.381053241881872395e-12,5.500431707328168329e-12,5.626297604893748527e-12
5.348969097512812354e-12,5.470280912273084439e-12,5.595658918861046160e-12
5.353329324969680059e-12,5.476331194076422548e-12,5.600020013679651854e-12
5.353779919392565034e-12,5.474568281343961118e-12,5.601554810275022334e-12
5.320449809886884651e-12,5.441104598130630521e-12,5.571943514220967231e-12
5.320541750231111422e-12,5.444223630940436820e-12,5.568286717133608121e-12
5.301945080887771056e-12,5.424890571481544299e-12,5.558605659095050555e-12
5.277668926884082623e-12,5.400845569381029776e-12,5.527491658829930543e-12
5.365630682818700592e-12,5.488477294174343157e-12,5.602698860407429038e-12
5.410280296685998636e-12,5.526681109285780380e-12,5.650852615696200232e-12
5.490526002599471767e-12,5.611863838211883504e-12,5.739884262334626897e-12
5.411222251533454042e-12,5.533569696208884281e-12,5.651271985096517625e-12
5.467629387440053890e-12,5.587488371289195399e-12,5.706604026128880847e-12
5.567720329918701694e-12,5.693465230521832510e-12,5.817151014358978856e-12
5.440497011233169644e-12,5.566739777473905804e-12,5.694883800644312544e-12
5.451801336764372508e-12,5.573962298666135240e-12,5.702597248580243416e-12
5.460291940817540990e-12,5.576741759355519079e-12,5.706509050018571116e-12
5.447269371683383099e-12,5.560320433251053629e-12,5.691422593628869819e-12
5.493903075526329616e-12,5.603332468157029567e-12,5.734409475044444093e-12
5.582132846237986001e-12,5.688653541280341841e-12,5.816326587027020878e-12
5.638441536587324165e-12,5.743753129366924171e-12,5.870735321489295444e-12
5.670378663141795172e-12,5.755194931733598196e-12,5.881772065924328885e-12
5.701370799082727814e-12,5.789428398489393501e-12,5.913586460792874533e-12
5.791822750567110489e-12,5.877846820379062365e-12,5.991098242508208216e-12
5.842390373572703410e-12,5.944494462645222299e-12,6.065141010952457279e-12
5.764631393762043032e-12,5.872232821529932423e-12,5.993604917930994702e-12
5.809193404093804247e-12,5.921172840234190105e-12,6.044045472441972322e-12
5.764241080979948251e-12,5.879328707908415552e-12,5.997797744572430645e-12
5.787816840380211048e-12,5.906290213852916082e-12,6.014436344792262190e-12
5.809591523131540924e-12,5.931336151399069223e-12,6.032906813002725244e-12
5.785111539119425217e-12,5.901510183314861990e-12,6.011197616062613491e-12
5.860162615584085799e-12,5.981641831159789646e-12,6.082064105822349021e-12
5.881564766468949657e-12,6.005052791829834646e-12,6.099655069230491833e-12
5.891012504199988342e-12,6.011046261439334515e-12,6.114768413834070770e-12
5.925845317916733634e-12,6.050291777998095810e-12,6.145617435088235325e-12
5.903060592421516262e-12,6.023287771328433848e-12,6.131352803945278040e-12
5.870253935724711880e-12,5.989923401034102923e-12,6.098313260621823773e-12
5.870181944700458843e-12,5.988888638480682758e-12,6.094540670742443211e-12
5.931063366132471870e-12,6.052972793130217966e-12,6.150678490829397660e-12
5.993678643678723716e-12,6.110959828442563690e-12,6.213650254049962740e-12
6.025103593126912571e-12,6.142122834645880047e-12,6.252057899169827238e-12
6.053484102874762129e-12,6.170608295164026202e-12,6.288659263470330885e-12
6.071548645791846610e-12,6.185969705224669823e-12,6.305409753354362934e-12
6.121903765171632372e-12,6.235475243782095944e-12,6.344410240222142505e-12
6.191310051445464424e-12,6.307058608018278889e-12,6.407496928872991049e-12
6.223437563901423886e-12,6.338132709643451435e-12,6.434951096284668992e-12
6.258963399646821912e-12,6.376180399642050745e-12,6.473695277758872990e-12
6.297827277040868310e-12,6.420493910835878282e-12,6.503174734828753856e-12
6.276888731004959254e-12,6.394784441560164012e-12,6.490328240127407611e-12
6.296886189555150892e-12,6.413804383431642719e-12,6.507252202359037341e-12
6.356451823230635512e-12,6.472834854914788494e-12,6.561503944346736006e-12
6.327932969285576803e-12,6.444186330389900519e-12,6.542710817569741266e-12
6.387768352461575816e-12,6.507132940120063935e-12,6.594425092792954857e-12
6.318763654672432395e-12,6.434059882098885907e-12,6.536645790616857354e-12
6.322800356201030425e-12,6.438181585077806801e-12,6.548547294704665234e-12
6.293376410282380817e-12,6.402209491718213741e-12,6.514645593813650493e-12
6.342875009945903031e-12,6.457053641772958485e-12,6.558418304963842260e-12
6.363653094060284232e-12,6.469413112858424242e-12,6.577728813017547083e-12
6.422644100584351534e-12,6.533416169185457534e-12,6.641708884258523682e-12
6.402143138545257628e-12,6.510275391696795921e-12,6.615865841275159198e-12
6.397920821604730079e-12,6.503468770457931925e-12,6.612455374921388795e-12
6.431396647882392514e-12,6.539129480953587148e-12,6.643783613535791943e-12
6.464130446193205870e-12,6.569646736342971138e-12,6.669180832585830387e-12
6.466321835624233572e-12,6.575867888408692963e-12,6.671588195089617201e-12
6.471879889641263262e-12,6.580018648005836468e-12,6.673724507050282639e-12
6.468962952116408260e-12,6.577400950280587466e-12,6.656676078409251573e-12
6.466216884853936975e-12,6.569999318889463424e-12,6.667825146189354513e-12
6.436169305845673705e-12,6.537188759064838095e-12,6.636763187628513805e-12
6.436812888255261100e-12,6.541960983347250291e-12,6.650653985862398088e-12
6.523484877285490313e-12,6.631600216883137833e-12,6.728279391965408252e-12
6.496954016443901025e-12,6.600012203428207158e-12,6.693116113426489378e-12
6.473797626443955622e-12,6.576241721317765965e-12,6.674636104236908452e-12
6.478937178422405907e-12,6.580458400406996589e-12,6.681237594424738191e-12
6.455097307372925641e-12,6.562274161570069708e-12,6.658566059636328305e-12
6.455008836475650824e-12,6.560683853823467970e-12,6.655512946318609124e-12
6.474033982517557462e-12,6.577391842982338588e-12,6.679179345020491709e-12
6.487524493309360096e-12,6.587989268697080902e-12,6.683298879595067632e-12
6.496434466762845972e-12,6.605288798561259611e-12,6.690347061077961399e-12
6.475080454454440471e-12,6.583093879047874353e-12,6.667369781276910601e-12
6.471168219335243776e-12,6.578600511564225428e-12,6.660075269060428127e-12
6.443049652832266716e-12,6.550013136041865636e-12,6.637939763826095074e-12
6.471954482750730264e-12,6.578877199958643729e-12,6.664158374442008537e-12
6.503600175761237168e-12,6.640601696999981485e-12,6.670860912272313925e-12
6.400473033518760957e-12,6.583188855158184083e-12,6.533288233329104244e-12
